Player,Game Week,Team,League,Nationality,Position,General Position,Age,Minutes,Shots on Target Against,Goals Against,Saves,Post-Shot Expected Goals (PSxG),Save Efficiency,Clean Sheets,Completed Long Passes,Attempted Long Passes,Attempted Passes (excluding GK),Attempted Throws,Pass Length (Total),Attempted Goal Kicks,Goal Kick Length (Total),Crosses Faced,Crosses Stopped,Defensive Actions Outside Penalty Area,Distance of Defensive Actions (Total)
Connor Roberts,J2,The New Saints,UEFA Europa Conference League,WAL,GK,Goalkeeper,31,90,3.0,0.0,3.0,1.4,1.4,1,6.0,14.0,39.0,3.0,1345.5,5.0,198.0,23.0,3.0,0.0,0.0
Aleksandr Zarutskiy,J2,Astana FK,UEFA Europa Conference League,KAZ,GK,Goalkeeper,31,90,6.0,2.0,4.0,2.4,0.4,0,2.0,6.0,19.0,5.0,507.3,5.0,204.0,18.0,1.0,0.0,0.0
Matouš Trmal,J2,Mladá Boleslav,UEFA Europa Conference League,CZE,GK,Goalkeeper,26,90,5.0,1.0,4.0,1.9,0.9,0,2.0,16.0,44.0,8.0,1289.2,2.0,123.0,8.0,3.0,2.0,29.8
Amir Saipi,J2,Lugano,UEFA Europa Conference League,KVX,GK,Goalkeeper,24,90,5.0,0.0,4.0,0.9,0.9,1,4.0,12.0,40.0,4.0,1184.0,5.0,215.0,14.0,1.0,0.0,0.0
Veljko Ilic,J2,TSC,UEFA Europa Conference League,SRB,GK,Goalkeeper,21,90,6.0,3.0,3.0,2.9,-0.1,0,1.0,10.0,62.0,6.0,1630.6,6.0,157.2,7.0,1.0,0.0,0.0
Kacper Tobiasz,J2,Legia Warsaw,UEFA Europa Conference League,POL,GK,Goalkeeper,21,90,2.0,0.0,2.0,0.5,0.5,1,6.0,12.0,20.0,3.0,684.0,6.0,316.8,14.0,2.0,2.0,26.6
Matevž Vidovšek,J2,Olimpija,UEFA Europa Conference League,SVN,GK,Goalkeeper,24,90,5.0,0.0,5.0,0.8,0.8,1,9.0,19.0,36.0,3.0,1375.2,9.0,467.1,15.0,1.0,0.0,0.0
Jörg Siebenhandl,J2,LASK,UEFA Europa Conference League,AUT,GK,Goalkeeper,34,90,4.0,2.0,2.0,2.4,0.4,0,0.0,1.0,24.0,6.0,448.8,3.0,42.9,9.0,0.0,2.0,31.8
Adrián,J2,Betis,UEFA Europa Conference League,ESP,GK,Goalkeeper,37,90,2.0,1.0,1.0,1.2,0.2,0,3.0,6.0,32.0,4.0,880.0,2.0,33.0,4.0,0.0,0.0,0.0
Nathan Trott,J2,FC Copenhagen,UEFA Europa Conference League,ENG,GK,Goalkeeper,25,90,5.0,1.0,4.0,0.4,-0.6,0,2.0,13.0,32.0,4.0,992.0,6.0,181.2,13.0,0.0,0.0,0.0
Thijmen Nijhuis,J2,HJK,UEFA Europa Conference League,NED,GK,Goalkeeper,26,90,3.0,0.0,3.0,0.4,0.4,1,2.0,15.0,28.0,6.0,949.2,9.0,383.4,36.0,3.0,0.0,0.0
Fyodor Lapoukhov,J2,Dinamo Minsk,UEFA Europa Conference League,BLR,GK,Goalkeeper,21,90,6.0,1.0,4.0,2.0,1.0,0,2.0,12.0,35.0,6.0,1022.0,4.0,210.0,8.0,0.0,1.0,18.0
Ivica Ivušić,J2,Pafos FC,UEFA Europa Conference League,CRO,GK,Goalkeeper,29,90,3.0,1.0,2.0,1.1,0.1,0,2.0,6.0,29.0,7.0,832.3,3.0,26.1,12.0,1.0,0.0,0.0
Kevin Müller,J2,Heidenheim,UEFA Europa Conference League,GER,GK,Goalkeeper,33,90,3.0,0.0,3.0,0.2,0.2,1,7.0,20.0,20.0,2.0,784.0,16.0,702.4,23.0,2.0,0.0,0.0
Ingvar Jónsson,J3,KV,UEFA Europa Conference League,ISL,GK,Goalkeeper,35,90,3.0,0.0,3.0,0.7,0.7,1,2.0,6.0,39.0,6.0,1010.1,1.0,60.0,14.0,1.0,1.0,10.3
Filip Manojlović,J3,Borac Banja Luka,UEFA Europa Conference League,SRB,GK,Goalkeeper,28,90,8.0,2.0,6.0,3.0,1.0,0,1.0,4.0,22.0,7.0,583.0,6.0,177.0,6.0,1.0,1.0,20.0
Léon-Maurice Pöhls,J3,Shamrock Rov,UEFA Europa Conference League,GER,GK,Goalkeeper,27,90,3.0,1.0,2.0,0.8,-0.2,0,0.0,3.0,14.0,5.0,277.2,4.0,163.2,11.0,0.0,1.0,20.0
Connor Roberts,J3,The New Saints,UEFA Europa Conference League,WAL,GK,Goalkeeper,31,90,6.0,2.0,4.0,2.1,0.1,0,4.0,15.0,25.0,2.0,812.5,13.0,603.2,14.0,1.0,0.0,0.0
Davy Roef,J3,Gent,UEFA Europa Conference League,BEL,GK,Goalkeeper,30,90,5.0,0.0,5.0,0.8,0.8,1,2.0,5.0,22.0,2.0,627.0,9.0,268.2,17.0,0.0,0.0,0.0
Fabiano,J3,AC Omonia,UEFA Europa Conference League,BRA,GK,Goalkeeper,36,90,6.0,1.0,5.0,1.4,0.4,0,4.0,14.0,14.0,2.0,565.6,12.0,500.4,19.0,0.0,0.0,0.0
Filip Stankovic,J22,Venezia,Italian Serie A,SRB,GK,Goalkeeper,22,90,5.0,1.0,4.0,1.5,0.5,0,3.0,6.0,34.0,9.0,1057.4,2.0,39.0,28.0,1.0,1.0,16.0
Lorenzo Montipò,J22,Hellas Verona,Italian Serie A,ITA,GK,Goalkeeper,28,90,1.0,1.0,0.0,0.3,-0.7,0,9.0,16.0,25.0,5.0,1067.5,3.0,201.9,16.0,1.0,2.0,28.4
Veljko Ilic,J3,TSC,UEFA Europa Conference League,SRB,GK,Goalkeeper,21,90,2.0,1.0,1.0,0.8,-0.2,0,7.0,22.0,27.0,1.0,1244.7,2.0,119.0,10.0,0.0,2.0,54.0
Amir Saipi,J3,Lugano,UEFA Europa Conference League,KVX,GK,Goalkeeper,24,90,8.0,4.0,4.0,2.4,-1.6,0,5.0,9.0,48.0,4.0,1286.4,2.0,44.0,8.0,0.0,1.0,13.8
Gabriel Kobylak,J3,Legia Warsaw,UEFA Europa Conference League,POL,GK,Goalkeeper,22,90,3.0,0.0,3.0,0.5,0.5,1,5.0,10.0,26.0,2.0,868.4,8.0,287.2,15.0,1.0,0.0,0.0
Fyodor Lapoukhov,J3,Dinamo Minsk,UEFA Europa Conference League,BLR,GK,Goalkeeper,21,90,6.0,4.0,2.0,2.2,-1.8,0,8.0,16.0,40.0,2.0,1284.0,6.0,327.0,9.0,0.0,2.0,26.0
Thijmen Nijhuis,J3,HJK,UEFA Europa Conference League,NED,GK,Goalkeeper,26,90,4.0,2.0,2.0,0.4,-1.6,0,1.0,3.0,21.0,4.0,543.9,2.0,36.0,6.0,0.0,1.0,29.0
Matevž Vidovšek,J3,Olimpija,UEFA Europa Conference League,SVN,GK,Goalkeeper,25,90,2.0,0.0,2.0,0.4,0.4,1,4.0,7.0,22.0,4.0,618.2,6.0,189.0,20.0,3.0,1.0,11.0
Silviu Șmalenea,J3,Petrocub,UEFA Europa Conference League,MDA,GK,Goalkeeper,21,90,6.0,3.0,3.0,2.7,-0.3,0,3.0,8.0,30.0,3.0,909.0,5.0,170.0,11.0,0.0,0.0,0.0
Niklas Hedl,J3,Rapid Wien,UEFA Europa Conference League,AUT,GK,Goalkeeper,23,90,4.0,0.0,4.0,0.4,0.4,1,2.0,5.0,35.0,4.0,833.0,1.0,63.0,8.0,0.0,1.0,13.3
Ivica Ivušić,J3,Pafos FC,UEFA Europa Conference League,CRO,GK,Goalkeeper,29,90,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,11.0,2.0,253.0,2.0,54.0,7.0,0.0,1.0,22.0
Mukhammedzhan Seysen,J3,Astana FK,UEFA Europa Conference League,KAZ,GK,Goalkeeper,25,90,13.0,1.0,12.0,3.6,2.6,0,6.0,28.0,29.0,5.0,1139.7,18.0,1000.8,38.0,3.0,3.0,56.4
Rohan Ferguson,J3,Larne FC,UEFA Europa Conference League,SCO,GK,Goalkeeper,26,90,6.0,2.0,4.0,1.5,-0.5,0,10.0,32.0,27.0,0.0,1474.2,9.0,524.7,24.0,2.0,3.0,39.0
Lawrence Ati-Zigi,J3,St. Gallen,UEFA Europa Conference League,GHA,GK,Goalkeeper,27,90,1.0,1.0,1.0,0.5,-0.5,0,2.0,3.0,22.0,2.0,631.4,2.0,60.0,3.0,0.0,2.0,43.0
Filip Jørgensen,J3,Chelsea,UEFA Europa Conference League,DEN,GK,Goalkeeper,22,90,7.0,0.0,7.0,1.0,1.0,1,1.0,4.0,48.0,10.0,916.8,3.0,36.0,7.0,0.0,1.0,16.0
Ognjen Čančarević,J3,FC Noah,UEFA Europa Conference League,ARM,GK,Goalkeeper,35,90,18.0,8.0,10.0,6.0,-2.0,0,2.0,6.0,28.0,3.0,826.0,7.0,121.8,9.0,0.0,2.0,44.6
Bruno Varela,J3,Vitória,UEFA Europa Conference League,CPV,GK,Goalkeeper,30,90,5.0,1.0,4.0,0.6,-0.4,0,1.0,4.0,16.0,2.0,454.4,4.0,190.0,7.0,0.0,0.0,0.0
Matouš Trmal,J3,Mladá Boleslav,UEFA Europa Conference League,CZE,GK,Goalkeeper,26,90,12.0,2.0,10.0,2.9,0.9,0,2.0,13.0,39.0,10.0,1177.8,10.0,426.0,26.0,1.0,1.0,11.8
Craig Gordon,J3,Hearts,UEFA Europa Conference League,SCO,GK,Goalkeeper,41,90,2.0,2.0,0.0,1.6,-0.4,0,3.0,16.0,17.0,2.0,685.1,8.0,407.2,12.0,0.0,0.0,0.0
Kevin Müller,J3,Heidenheim,UEFA Europa Conference League,GER,GK,Goalkeeper,33,90,4.0,0.0,4.0,0.6,0.6,1,4.0,17.0,46.0,1.0,1407.6,10.0,332.0,21.0,0.0,1.0,11.4
Jörg Siebenhandl,J3,LASK,UEFA Europa Conference League,AUT,GK,Goalkeeper,34,90,2.0,0.0,2.0,0.2,0.2,1,1.0,3.0,16.0,2.0,408.0,2.0,75.0,7.0,1.0,0.0,0.0
Maxime Delanghe,J3,Cercle Brugge,UEFA Europa Conference League,BEL,GK,Goalkeeper,23,90,2.0,0.0,2.0,0.5,0.5,1,9.0,34.0,26.0,1.0,1313.0,12.0,754.8,24.0,1.0,0.0,0.0
Nicola Leali,J22,Genoa,Italian Serie A,ITA,GK,Goalkeeper,31,90,1.0,0.0,1.0,0.0,0.0,1,4.0,14.0,22.0,3.0,847.0,3.0,192.0,10.0,1.0,0.0,0.0
Stefano Turati,J22,Monza,Italian Serie A,ITA,GK,Goalkeeper,23,90,6.0,2.0,3.0,3.2,1.2,0,6.0,25.0,34.0,0.0,1530.0,3.0,168.0,19.0,0.0,1.0,22.0
Oscar Jansson,J3,Djurgården,UEFA Europa Conference League,SWE,GK,Goalkeeper,33,90,1.0,1.0,0.0,0.3,-0.7,0,1.0,6.0,17.0,1.0,409.7,6.0,271.8,10.0,0.0,2.0,38.0
Bartłomiej Drągowski,J3,Panathinaikos,UEFA Europa Conference League,POL,GK,Goalkeeper,27,90,6.0,2.0,4.0,1.8,-0.2,0,1.0,3.0,34.0,8.0,686.8,3.0,89.1,7.0,2.0,2.0,25.2
Sławomir Abramowicz,J3,Jagiellonia,UEFA Europa Conference League,POL,GK,Goalkeeper,20,90,1.0,0.0,1.0,0.2,0.2,1,2.0,9.0,25.0,2.0,900.0,5.0,149.0,15.0,0.0,2.0,75.4
Albert Posiadala,J3,Molde,UEFA Europa Conference League,POL,GK,Goalkeeper,21,90,4.0,3.0,1.0,2.4,-0.6,0,2.0,11.0,27.0,5.0,882.9,3.0,96.0,8.0,0.0,0.0,0.0
Nathan Trott,J3,FC Copenhagen,UEFA Europa Conference League,ENG,GK,Goalkeeper,25,90,4.0,2.0,2.0,2.1,0.1,0,2.0,5.0,17.0,4.0,586.5,4.0,71.2,6.0,0.0,0.0,0.0
Muhammed Şengezer,J3,Başakşehir,UEFA Europa Conference League,TUR,GK,Goalkeeper,27,90,9.0,2.0,7.0,2.5,0.5,0,8.0,27.0,35.0,1.0,1725.5,4.0,238.0,20.0,2.0,0.0,0.0
Adrián,J3,Betis,UEFA Europa Conference League,ESP,GK,Goalkeeper,37,90,2.0,1.0,1.0,1.1,0.1,0,0.0,1.0,17.0,2.0,423.3,7.0,191.1,5.0,1.0,1.0,13.5
Lovro Štubljar,J3,NK Celje,UEFA Europa Conference League,SVN,GK,Goalkeeper,20,90,6.0,2.0,4.0,1.6,-0.4,0,14.0,25.0,36.0,7.0,1443.6,13.0,639.6,19.0,1.0,0.0,0.0
Vid Belec,J3,APOEL,UEFA Europa Conference League,SVN,GK,Goalkeeper,34,90,6.0,1.0,5.0,1.8,0.8,0,4.0,17.0,24.0,3.0,933.6,7.0,392.0,16.0,1.0,0.0,0.0
Pietro Terracciano,J3,Fiorentina,UEFA Europa Conference League,ITA,GK,Goalkeeper,34,90,2.0,2.0,0.0,1.4,-0.6,0,2.0,5.0,16.0,2.0,486.4,5.0,111.0,8.0,0.0,0.0,0.0
Muhammed Şengezer,J4,Başakşehir,UEFA Europa Conference League,TUR,GK,Goalkeeper,27,90,2.0,1.0,1.0,1.2,0.2,0,4.0,11.0,37.0,5.0,1091.5,0.0,0.0,11.0,3.0,1.0,12.2
Silviu Șmalenea,J4,Petrocub,UEFA Europa Conference League,MDA,GK,Goalkeeper,21,90,5.0,1.0,4.0,1.3,0.3,0,3.0,16.0,36.0,8.0,1234.8,6.0,250.2,14.0,1.0,2.0,35.6
Connor Roberts,J4,The New Saints,UEFA Europa Conference League,WAL,GK,Goalkeeper,31,90,5.0,1.0,4.0,1.4,0.4,0,7.0,14.0,35.0,3.0,1088.5,6.0,277.8,13.0,1.0,0.0,0.0
Jacob Rinne,J4,Djurgården,UEFA Europa Conference League,SWE,GK,Goalkeeper,31,90,0.0,0.0,0.0,0.0,0.0,1,2.0,6.0,22.0,2.0,600.6,5.0,152.0,15.0,0.0,1.0,21.3
Filip Manojlović,J4,Borac Banja Luka,UEFA Europa Conference League,SRB,GK,Goalkeeper,28,90,2.0,1.0,1.0,0.6,-0.4,0,1.0,4.0,9.0,2.0,297.0,5.0,140.0,6.0,0.0,1.0,28.0
Jörg Siebenhandl,J4,LASK,UEFA Europa Conference League,AUT,GK,Goalkeeper,34,6,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lukas Jungwirth,J4,LASK,UEFA Europa Conference League,AUT,GK,Goalkeeper,20,82,8.0,2.0,6.0,1.2,-0.8,0,7.0,19.0,37.0,4.0,1276.5,9.0,458.1,33.0,2.0,0.0,0.0
Albert Posiadala,J4,Molde,UEFA Europa Conference League,POL,GK,Goalkeeper,21,90,3.0,1.0,2.0,1.2,0.2,0,2.0,5.0,34.0,4.0,737.8,3.0,57.9,11.0,2.0,1.0,12.2
Vid Belec,J4,APOEL,UEFA Europa Conference League,SVN,GK,Goalkeeper,34,90,5.0,0.0,5.0,0.6,0.6,1,5.0,16.0,23.0,5.0,1005.1,7.0,203.7,13.0,1.0,0.0,0.0
Maxime Delanghe,J4,Cercle Brugge,UEFA Europa Conference League,BEL,GK,Goalkeeper,23,90,6.0,0.0,6.0,1.0,1.0,1,5.0,25.0,19.0,0.0,1086.8,6.0,403.8,13.0,0.0,0.0,0.0
Craig Gordon,J4,Hearts,UEFA Europa Conference League,SCO,GK,Goalkeeper,41,90,6.0,2.0,4.0,1.9,-0.1,0,3.0,14.0,20.0,7.0,798.0,6.0,306.0,7.0,0.0,0.0,0.0
Zion Suzuki,J23,Parma,Italian Serie A,JPN,GK,Goalkeeper,22,90,3.0,3.0,0.0,1.3,-1.7,0,7.0,12.0,21.0,2.0,846.3,3.0,122.1,8.0,1.0,0.0,0.0
Wladimiro Falcone,J23,Lecce,Italian Serie A,ITA,GK,Goalkeeper,29,90,7.0,1.0,6.0,1.5,0.5,0,4.0,16.0,31.0,3.0,1088.1,5.0,276.0,14.0,2.0,0.0,0.0
Lovro Štubljar,J4,NK Celje,UEFA Europa Conference League,SVN,GK,Goalkeeper,20,90,6.0,3.0,2.0,2.3,-0.7,0,5.0,12.0,21.0,6.0,728.7,7.0,301.0,10.0,3.0,0.0,0.0
Sławomir Abramowicz,J4,Jagiellonia,UEFA Europa Conference League,POL,GK,Goalkeeper,20,90,5.0,3.0,3.0,2.2,-0.8,0,0.0,2.0,14.0,1.0,323.4,4.0,90.0,18.0,1.0,1.0,15.5
Kevin Müller,J4,Heidenheim,UEFA Europa Conference League,GER,GK,Goalkeeper,33,90,9.0,2.0,7.0,4.0,2.0,0,2.0,3.0,21.0,8.0,560.7,8.0,264.0,12.0,1.0,2.0,32.8
Filip Jørgensen,J4,Chelsea,UEFA Europa Conference League,DEN,GK,Goalkeeper,22,90,11.0,0.0,11.0,1.9,1.9,1,1.0,6.0,51.0,9.0,1188.3,2.0,55.0,12.0,1.0,2.0,38.0
Lawrence Ati-Zigi,J4,St. Gallen,UEFA Europa Conference League,GHA,GK,Goalkeeper,27,90,4.0,2.0,2.0,1.9,-0.1,0,3.0,10.0,30.0,3.0,963.0,7.0,205.1,9.0,0.0,1.0,14.2
Veljko Ilic,J4,TSC,UEFA Europa Conference League,SRB,GK,Goalkeeper,21,90,7.0,2.0,5.0,1.9,-0.1,0,13.0,33.0,50.0,6.0,1860.0,8.0,438.4,18.0,0.0,2.0,45.0
Yuri Lodygin,J4,Panathinaikos,UEFA Europa Conference League,RUS,GK,Goalkeeper,34,90,3.0,0.0,3.0,0.6,0.6,1,5.0,11.0,26.0,1.0,813.8,3.0,116.1,5.0,1.0,3.0,60.9
Thijmen Nijhuis,J4,HJK,UEFA Europa Conference League,NED,GK,Goalkeeper,26,90,9.0,1.0,9.0,2.7,1.7,0,2.0,4.0,18.0,3.0,430.2,6.0,172.8,17.0,0.0,0.0,0.0
Fyodor Lapoukhov,J4,Dinamo Minsk,UEFA Europa Conference League,BLR,GK,Goalkeeper,21,90,4.0,2.0,2.0,1.7,-0.3,0,5.0,16.0,23.0,5.0,880.9,8.0,464.8,15.0,1.0,1.0,18.0
Theo Sander,J4,FC Copenhagen,UEFA Europa Conference League,DEN,GK,Goalkeeper,19,90,4.0,1.0,3.0,1.3,0.3,0,3.0,9.0,35.0,4.0,1060.5,4.0,78.0,12.0,1.0,1.0,15.8
Amir Saipi,J4,Lugano,UEFA Europa Conference League,KVX,GK,Goalkeeper,24,90,6.0,0.0,6.0,2.1,2.1,1,15.0,29.0,37.0,1.0,1687.2,7.0,359.8,30.0,2.0,0.0,0.0
Daniel Schmidt,J4,Gent,UEFA Europa Conference League,JPN,GK,Goalkeeper,32,90,3.0,2.0,1.0,1.8,-0.2,0,4.0,9.0,17.0,5.0,581.4,3.0,108.0,7.0,1.0,1.0,15.0
Matouš Trmal,J4,Mladá Boleslav,UEFA Europa Conference League,CZE,GK,Goalkeeper,26,90,4.0,1.0,3.0,0.8,-0.2,0,3.0,13.0,28.0,1.0,901.6,7.0,396.2,10.0,0.0,1.0,15.5
Adrián,J4,Betis,UEFA Europa Conference League,ESP,GK,Goalkeeper,37,90,9.0,2.0,7.0,3.3,1.3,0,3.0,13.0,27.0,4.0,934.2,10.0,269.0,10.0,0.0,0.0,0.0
Matevž Vidovšek,J4,Olimpija,UEFA Europa Conference League,SVN,GK,Goalkeeper,25,90,1.0,0.0,1.0,0.2,0.2,1,0.0,0.0,18.0,3.0,385.2,3.0,72.0,3.0,0.0,1.0,19.0
Rohan Ferguson,J4,Larne FC,UEFA Europa Conference League,SCO,GK,Goalkeeper,26,90,5.0,1.0,4.0,1.6,0.6,0,11.0,27.0,20.0,0.0,988.0,13.0,685.1,25.0,2.0,0.0,0.0
Niklas Hedl,J4,Rapid Wien,UEFA Europa Conference League,AUT,GK,Goalkeeper,23,90,3.0,1.0,2.0,1.3,0.3,0,1.0,2.0,23.0,1.0,515.2,2.0,35.0,9.0,1.0,2.0,31.6
Léon-Maurice Pöhls,J4,Shamrock Rov,UEFA Europa Conference League,GER,GK,Goalkeeper,27,90,3.0,1.0,2.0,1.4,0.4,0,4.0,22.0,18.0,3.0,793.8,13.0,721.5,35.0,1.0,0.0,0.0
Pietro Terracciano,J4,Fiorentina,UEFA Europa Conference League,ITA,GK,Goalkeeper,34,90,3.0,2.0,1.0,2.3,0.3,0,7.0,11.0,48.0,0.0,1296.0,5.0,154.0,12.0,0.0,0.0,0.0
Ivica Ivušić,J4,Pafos FC,UEFA Europa Conference League,CRO,GK,Goalkeeper,29,90,4.0,3.0,2.0,2.0,-1.0,0,1.0,2.0,18.0,4.0,433.8,5.0,94.0,9.0,0.0,0.0,0.0
Yann Sommer,J3,Inter,Italian Serie A,SUI,GK,Goalkeeper,35,90,1.0,0.0,1.0,0.1,0.1,1,3.0,8.0,58.0,6.0,1345.6,6.0,90.0,13.0,1.0,0.0,0.0
Marco Carnesecchi,J3,Atalanta,Italian Serie A,ITA,GK,Goalkeeper,24,90,4.0,4.0,1.0,1.9,-2.1,0,1.0,11.0,21.0,6.0,732.9,5.0,323.0,7.0,0.0,1.0,35.0
Stefano Turati,J23,Monza,Italian Serie A,ITA,GK,Goalkeeper,23,66,2.0,1.0,2.0,0.6,-0.4,0,1.0,4.0,17.0,2.0,470.9,7.0,109.9,4.0,0.0,0.0,0.0
Semuel Pizzignacco,J23,Monza,Italian Serie A,ITA,GK,Goalkeeper,23,24,2.0,0.0,2.0,0.4,0.4,1,0.0,1.0,5.0,2.0,173.0,1.0,19.0,2.0,0.0,0.0,0.0
Lorenzo Montipò,J23,Hellas Verona,Italian Serie A,ITA,GK,Goalkeeper,28,90,2.0,0.0,2.0,0.0,0.0,1,6.0,25.0,22.0,0.0,1115.4,6.0,369.0,22.0,1.0,0.0,0.0
Josip Condric,J4,Astana FK,UEFA Europa Conference League,CRO,GK,Goalkeeper,31,90,7.0,1.0,6.0,2.9,1.9,0,6.0,24.0,26.0,6.0,982.8,16.0,801.6,29.0,0.0,2.0,43.0
Bruno Varela,J4,Vitória,UEFA Europa Conference League,CPV,GK,Goalkeeper,30,90,4.0,1.0,3.0,0.9,-0.1,0,3.0,3.0,15.0,3.0,403.5,1.0,13.0,5.0,0.0,0.0,0.0
Aleksei Ploshchadnyi,J4,FC Noah,UEFA Europa Conference League,RUS,GK,Goalkeeper,20,90,2.0,0.0,2.0,0.7,0.7,1,3.0,14.0,26.0,5.0,977.6,5.0,177.0,13.0,2.0,0.0,0.0
Ingvar Jónsson,J4,KV,UEFA Europa Conference League,ISL,GK,Goalkeeper,35,90,5.0,0.0,5.0,1.4,1.4,1,7.0,13.0,32.0,1.0,1088.0,2.0,94.0,11.0,0.0,1.0,14.3
Fabiano,J4,AC Omonia,UEFA Europa Conference League,BRA,GK,Goalkeeper,36,90,4.0,3.0,1.0,2.2,-0.8,0,0.0,1.0,14.0,1.0,271.6,6.0,142.8,15.0,0.0,0.0,0.0
Gabriel Kobylak,J4,Legia Warsaw,UEFA Europa Conference League,POL,GK,Goalkeeper,22,90,3.0,0.0,3.0,1.4,1.4,1,2.0,3.0,14.0,3.0,306.6,7.0,182.0,17.0,1.0,1.0,16.3
Ingvar Jónsson,J5,KV,UEFA Europa Conference League,ISL,GK,Goalkeeper,35,90,5.0,2.0,3.0,0.7,-1.3,0,5.0,8.0,34.0,2.0,958.8,8.0,252.8,3.0,0.0,6.0,132.6
Jacob Rinne,J5,Djurgården,UEFA Europa Conference League,SWE,GK,Goalkeeper,31,90,1.0,1.0,0.0,0.1,-0.9,0,4.0,16.0,20.0,4.0,744.0,13.0,587.6,15.0,0.0,1.0,31.0
Tommaso Martinelli,J5,Fiorentina,UEFA Europa Conference League,ITA,GK,Goalkeeper,18,90,3.0,0.0,3.0,1.3,1.3,1,3.0,6.0,17.0,3.0,499.8,5.0,135.0,7.0,0.0,1.0,14.5
Lukas Jungwirth,J5,LASK,UEFA Europa Conference League,AUT,GK,Goalkeeper,20,90,9.0,7.0,3.0,6.2,-0.8,0,2.0,7.0,26.0,5.0,683.8,7.0,207.2,15.0,3.0,0.0,0.0
Matevž Vidovšek,J5,Olimpija,UEFA Europa Conference League,SVN,GK,Goalkeeper,25,90,8.0,4.0,4.0,3.9,-0.1,0,3.0,7.0,18.0,7.0,613.8,6.0,118.8,20.0,2.0,0.0,0.0
Maxime Delanghe,J5,Cercle Brugge,UEFA Europa Conference League,BEL,GK,Goalkeeper,23,90,2.0,1.0,1.0,0.8,-0.2,0,9.0,20.0,17.0,2.0,802.4,7.0,445.9,6.0,1.0,1.0,16.7
Nathan Trott,J5,FC Copenhagen,UEFA Europa Conference League,ENG,GK,Goalkeeper,26,90,0.0,0.0,0.0,0.0,0.0,1,3.0,8.0,30.0,0.0,735.0,1.0,65.0,7.0,0.0,0.0,0.0
Craig Gordon,J5,Hearts,UEFA Europa Conference League,SCO,GK,Goalkeeper,41,90,7.0,2.0,5.0,2.6,0.6,0,3.0,17.0,23.0,4.0,784.3,10.0,474.0,12.0,0.0,0.0,0.0
Gabriel Kobylak,J5,Legia Warsaw,UEFA Europa Conference League,POL,GK,Goalkeeper,22,90,11.0,2.0,9.0,3.2,1.2,0,1.0,9.0,16.0,4.0,566.4,3.0,92.1,6.0,0.0,0.0,0.0
Amir Saipi,J5,Lugano,UEFA Europa Conference League,KVX,GK,Goalkeeper,24,90,2.0,1.0,1.0,0.9,-0.1,0,6.0,12.0,72.0,5.0,2066.4,2.0,60.0,8.0,0.0,0.0,0.0
Thijmen Nijhuis,J5,HJK,UEFA Europa Conference League,NED,GK,Goalkeeper,26,90,2.0,2.0,0.0,1.5,-0.5,0,2.0,3.0,39.0,3.0,975.0,2.0,71.0,8.0,0.0,0.0,0.0
Albert Posiadala,J5,Molde,UEFA Europa Conference League,POL,GK,Goalkeeper,21,90,2.0,2.0,0.0,1.5,-0.5,0,5.0,12.0,25.0,5.0,810.0,8.0,230.4,15.0,0.0,3.0,49.2
Silviu Șmalenea,J5,Petrocub,UEFA Europa Conference League,MDA,GK,Goalkeeper,22,90,4.0,1.0,3.0,0.8,-0.2,0,6.0,16.0,25.0,5.0,922.5,4.0,110.0,16.0,2.0,0.0,0.0
Adrián,J5,Betis,UEFA Europa Conference League,ESP,GK,Goalkeeper,37,90,1.0,0.0,1.0,0.1,0.1,1,3.0,8.0,28.0,1.0,820.4,3.0,51.9,5.0,2.0,0.0,0.0
Razvan Sava,J23,Udinese,Italian Serie A,ROU,GK,Goalkeeper,22,90,3.0,2.0,1.0,1.0,-1.0,0,4.0,12.0,18.0,2.0,577.8,8.0,431.2,12.0,0.0,0.0,0.0
Filip Stankovic,J23,Venezia,Italian Serie A,SRB,GK,Goalkeeper,22,17,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Jesse Joronen,J23,Venezia,Italian Serie A,FIN,GK,Goalkeeper,31,73,5.0,3.0,2.0,2.5,-0.5,0,3.0,12.0,26.0,1.0,917.8,3.0,123.0,9.0,0.0,0.0,0.0
Connor Roberts,J5,The New Saints,UEFA Europa Conference League,WAL,GK,Goalkeeper,32,90,7.0,2.0,5.0,2.0,0.0,0,5.0,13.0,45.0,3.0,1233.0,3.0,117.9,14.0,0.0,0.0,0.0
Bartłomiej Drągowski,J5,Panathinaikos,UEFA Europa Conference League,POL,GK,Goalkeeper,27,90,4.0,0.0,4.0,0.6,0.6,1,0.0,1.0,25.0,4.0,570.0,3.0,42.0,10.0,1.0,2.0,33.8
Léon-Maurice Pöhls,J5,Shamrock Rov,UEFA Europa Conference League,GER,GK,Goalkeeper,27,90,3.0,0.0,3.0,0.3,0.3,1,6.0,10.0,24.0,4.0,835.2,6.0,171.0,11.0,1.0,0.0,0.0
