Player,Team,League,Position,General Position,Nationality,Age,Rating,Minutes,Matches,Average Rating
Lorenzo Colombo,Monza,Italian Serie A,AM,Forward,ITA,22,154.95,1359,25,6.2
Lorenzo De Silvestri,Bologna,Italian Serie A,RB,Defender,ITA,36,96.01,674,15,6.4
Lorenzo Lucca,Udinese,Italian Serie A,AM,Forward,ITA,23,229.98,2592,37,6.22
Lorenzo Pellegrini,Roma,"Italian Serie A, UEFA Europa League",LM,Midfielder,ITA,27,255.84,2585,39,6.56
Lorenzo Pirola,Salernitana,Italian Serie A,CB,Defender,ITA,22,167.32,1987,27,6.2
Lorenzo Venuti,Lecce,Italian Serie A,RB,Defender,ITA,29,83.61,364,14,5.97
Loris Benito,Young Boys,UEFA Champions League,CB,Defender,SUI,31,35.83,406,5,7.17
Loris Mouyokolo,Lorient,French Ligue 1,CB,Defender,FRA,22,6.37,90,1,6.37
Loum Tchaouna,Salernitana,Italian Serie A,AM,Forward,FRA,20,211.58,2100,33,6.41
Lovro Majer,"Rennes, Wolfsburg","French Ligue 1, German Bundesliga",AM,Forward,CRO,26,217.55,2122,33,6.59
Lovro Zvonarek,Bayern Munich,German Bundesliga,DM,Forward,CRO,19,30.01,163,5,6.0
Loïc Bade,Sevilla,"Spanish La Liga, UEFA Champions League",CB,Defender,FRA,24,202.7,2372,30,6.76
Loïc Lapoussin,Union SG,"UEFA Europa Conference League, UEFA Europa League",WB,Midfielder,MAD,27,65.71,767,10,6.57
Loïc Nego,Le Havre,French Ligue 1,RM,Midfielder,HUN,33,176.17,1561,28,6.29
Loïs Openda,RB Leipzig,"German Bundesliga, UEFA Champions League",AM,Forward,BEL,24,286.84,3250,42,6.83
Luc Kassi,KÍ,UEFA Europa Conference League,CM,Midfielder,CIV,29,17.32,181,3,5.77
Luca Caldirola,Monza,Italian Serie A,CB,Defender,ITA,33,180.2,2141,29,6.21
Luca Garritano,Frosinone,Italian Serie A,CM,Midfielder,ITA,30,74.89,485,12,6.24
Luca Kilian,Köln,German Bundesliga,CB,Defender,GER,24,79.6,635,13,6.12
Luca Koleosho,Burnley,English Premier League,LM,Forward,ITA,19,99.16,974,15,6.61
Luca Lipani,Sassuolo,Italian Serie A,CM,Midfielder,ITA,19,49.72,384,8,6.22
Luca Mazzitelli,Frosinone,Italian Serie A,CM,Midfielder,ITA,28,188.3,2210,29,6.49
Luca Netz,Gladbach,German Bundesliga,LB,Defender,GER,21,194.52,2225,30,6.48
Luca Oyen,Genk,UEFA Europa Conference League,LW,Forward,BEL,20,11.47,100,2,5.74
Luca Pellegrini,Lazio,"Italian Serie A, UEFA Champions League",LB,Defender,ITA,25,150.84,947,23,6.56
Luca Pfeiffer,Darmstadt 98,German Bundesliga,AM,Forward,GER,27,152.06,1619,24,6.34
Luca Raimund,Stuttgart,German Bundesliga,AM,Forward,GER,19,17.98,30,3,5.99
Luca Ranieri,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CB,Defender,ITA,25,228.93,2922,37,6.19
Luca Waldschmidt,Köln,German Bundesliga,AM,Forward,GER,27,141.5,1146,22,6.43
Luca de la Torre,Celta Vigo,Spanish La Liga,CM,Midfielder,USA,25,203.58,1956,31,6.57
Lucas,Cádiz,Spanish La Liga,LB,Defender,BRA,23,184.75,1539,28,6.6
Lucas Beltrán,Fiorentina,"Italian Serie A, UEFA Europa Conference League",AM,Forward,ARG,23,276.79,2448,44,6.29
Lucas Beraldo,Paris S-G,"French Ligue 1, UEFA Champions League",CB,Defender,BRA,20,124.2,1417,18,6.9
Lucas Boyé,Granada,Spanish La Liga,AM,Forward,ARG,28,211.06,2541,31,6.81
Lucas Digne,Aston Villa,"English Premier League, UEFA Europa Conference League",LB,Defender,FRA,30,284.43,3211,44,6.46
Lucas Gourna-Douath,RB Salzburg,UEFA Champions League,DM,Midfielder,FRA,20,37.04,399,5,7.41
Lucas Hernández,Paris S-G,"French Ligue 1, UEFA Champions League",LB,Defender,FRA,28,258.55,2750,38,6.8
Lucas Hey,Nordsjælland,UEFA Europa Conference League,RB,Defender,DEN,20,30.87,374,5,6.17
Lucas Höler,Freiburg,"German Bundesliga, UEFA Europa League",AM,Forward,GER,29,272.65,3048,43,6.34
Lucas Lingman,HJK,UEFA Europa Conference League,CM,Midfielder,FIN,25,38.03,510,6,6.34
Lucas Lovat,Slovan Bratislava,UEFA Europa Conference League,LB,Midfielder,BRA,26,18.82,263,3,6.27
Lucas Martínez Quarta,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CB,Defender,ARG,28,243.7,3026,38,6.41
Lucas Michal,Monaco,French Ligue 1,AM,Forward,FRA,18,5.64,7,1,5.64
Lucas Mincarelli,Montpellier,French Ligue 1,LB,Defender,FRA,20,82.75,978,13,6.37
Lucas Ocampos,Sevilla,"Spanish La Liga, UEFA Champions League",AM,Forward,ARG,29,279.33,3216,40,6.98
Lucas Paquetá,West Ham,"English Premier League, UEFA Europa League",AM,Forward,BRA,26,270.92,3320,40,6.77
Lucas Perrin,Strasbourg,French Ligue 1,CB,Defender,FRA,25,199.64,2723,31,6.44
Lucas Robertone,Almería,Spanish La Liga,DM,Midfielder,ARG,27,222.19,2381,33,6.73
Lucas Torreira,Galatasaray,"UEFA Champions League, UEFA Europa League",DM,Midfielder,URU,28,56.54,667,8,7.07
Lucas Torró,Osasuna,Spanish La Liga,CM,Midfielder,ESP,29,179.33,1788,28,6.4
Lucas Tousart,Union Berlin,"German Bundesliga, UEFA Champions League",CM,Midfielder,FRA,27,177.29,1808,28,6.33
Lucas Vázquez,Real Madrid,"Spanish La Liga, UEFA Champions League",RB,Defender,ESP,32,254.93,1795,38,6.71
Lucien Agoume,"Inter, Sevilla","Italian Serie A, Spanish La Liga",CM,Midfielder,FRA,22,85.62,782,13,6.59
Luck Zogbé,Brest,French Ligue 1,RB,Defender,CIV,19,6.4,11,1,6.4
Ludovic Ajorque,Mainz 05,German Bundesliga,AM,Forward,FRA,30,161.67,1360,26,6.22
Ludovic Blas,Rennes,"French Ligue 1, UEFA Europa League",RW,Forward,FRA,26,236.13,1934,37,6.38
Luigi Canotto,Frosinone,Italian Serie A,RW,Forward,ITA,29,5.42,16,1,5.42
Luigi Cherubini,Roma,UEFA Europa League,CM,Midfielder,ITA,19,5.62,2,1,5.62
Luis Alberto,Lazio,"Italian Serie A, UEFA Champions League",LM,Midfielder,ESP,31,283.71,2953,41,6.92
Luis Díaz,Liverpool,"English Premier League, UEFA Europa League",LW,Forward,COL,27,301.9,3068,44,6.86
Luis Enrique Palma,Celtic,UEFA Champions League,LW,Forward,HON,23,35.63,266,5,7.13
Luis Henrique,Marseille,"French Ligue 1, UEFA Europa League",LM,Midfielder,BRA,22,138.83,1147,22,6.31
Luis Hernández,Cádiz,Spanish La Liga,CB,Defender,ESP,34,54.97,723,9,6.11
Luis Javier Suárez,Almería,Spanish La Liga,AM,Forward,COL,26,98.24,917,15,6.55
Luis Milla,Getafe,Spanish La Liga,CM,Midfielder,ESP,29,184.49,2115,27,6.83
Luis Muriel,Atalanta,"Italian Serie A, UEFA Europa League",AM,Forward,COL,32,155.52,677,23,6.76
Luis Rioja,Alavés,Spanish La Liga,LW,Forward,ESP,30,243.39,2498,37,6.58
Luis Sinisterra,Bournemouth,English Premier League,LW,Forward,COL,24,136.2,699,20,6.81
Luiz Felipe,Betis,Spanish La Liga,CB,Defender,ITA,26,26.31,360,4,6.58
Luiz Henrique,Betis,"Spanish La Liga, UEFA Europa League",RW,Forward,BRA,23,124.25,856,19,6.54
Luka Adžić,Čukarički,UEFA Europa Conference League,LM,Forward,SRB,25,23.55,246,4,5.89
Luka Ivanušec,Feyenoord,"UEFA Champions League, UEFA Europa League",LW,Forward,CRO,25,47.8,286,7,6.83
Luka Jović,Milan,"Italian Serie A, UEFA Champions League, UEFA Europa League",AM,Forward,SRB,26,177.61,1075,28,6.34
Luka Marin,Zrinjski Mostar,UEFA Europa Conference League,LB,Defender,CRO,25,4.64,1,1,4.64
Luka Menalo,Dinamo Zagreb,UEFA Europa Conference League,RM,Forward,BIH,27,12.58,71,2,6.29
Luka Modrić,Real Madrid,"Spanish La Liga, UEFA Champions League",AM,Midfielder,CRO,38,304.95,2108,43,7.09
Luka Romero,"Almería, Milan","Italian Serie A, Spanish La Liga",RW,Forward,ARG,19,105.23,526,17,6.19
Luka Subotić,Čukarički,UEFA Europa Conference League,CB,Defender,SRB,20,24.11,305,4,6.03
Luka Sučić,RB Salzburg,UEFA Champions League,RW,Forward,CRO,21,43.31,392,6,7.22
Lukas Daschner,Bochum,German Bundesliga,AM,Forward,GER,25,122.57,536,20,6.13
Lukas Klostermann,RB Leipzig,"German Bundesliga, UEFA Champions League",CB,Defender,GER,27,197.57,1792,31,6.37
Lukas Kübler,Freiburg,"German Bundesliga, UEFA Europa League",CB,Defender,GER,31,222.02,2281,35,6.34
Lukas Lerager,FC Copenhagen,UEFA Champions League,RM,Midfielder,DEN,30,43.96,539,6,7.33
Lukas Nmecha,Wolfsburg,German Bundesliga,AM,Forward,GER,25,19.02,42,3,6.34
Lukas Ullrich,Gladbach,German Bundesliga,CB,Defender,GER,20,23.26,47,4,5.82
Luke Berry,Luton Town,English Premier League,CM,Midfielder,ENG,31,102.83,323,17,6.05
Luke Chambers,Liverpool,UEFA Europa League,LB,Defender,ENG,19,17.8,137,3,5.93
Luke Harris,Fulham,English Premier League,LM,Midfielder,WAL,18,6.25,75,1,6.25
Luke Shaw,Manchester Utd,"English Premier League, UEFA Champions League",LB,Defender,ENG,28,96.41,1094,14,6.89
Luke Thomas,Sheffield Utd,English Premier League,WB,Midfielder,ENG,22,77.39,917,12,6.45
Lukáš Haraslín,Sparta Prague,UEFA Europa League,AM,Forward,SVK,27,58.08,522,9,6.45
Lukáš Hejda,Viktoria Plzeň,UEFA Europa Conference League,CB,Defender,CZE,34,42.91,353,8,5.36
Lukáš Kalvach,Viktoria Plzeň,UEFA Europa Conference League,CM,Midfielder,CZE,28,62.0,894,10,6.2
Lukáš Masopust,Slavia Prague,UEFA Europa League,CB,Defender,CZE,31,37.22,465,6,6.2
Lukáš Pauschek,Slovan Bratislava,UEFA Europa Conference League,AM,Defender,SVK,31,35.18,164,6,5.86
Lukáš Provod,Slavia Prague,UEFA Europa League,AM,Forward,CZE,27,46.14,413,7,6.59
Lukáš Sadílek,Sparta Prague,UEFA Europa League,CM,Midfielder,CZE,27,47.85,219,8,5.98
Lukáš Červ,Viktoria Plzeň,UEFA Europa Conference League,CM,Midfielder,CZE,23,23.65,384,4,5.91
Lukáš Štetina,Spartak Trnava,UEFA Europa Conference League,CB,Defender,SVK,32,18.6,258,3,6.2
Lumbardh Dellova,KF Ballkani Therandë,UEFA Europa Conference League,CB,Defender,KVX,24,39.24,540,6,6.54
Luther Singh,Čukarički,UEFA Europa Conference League,CM,Midfielder,RSA,26,24.53,64,4,6.13
Lutsharel Geertruida,Feyenoord,"UEFA Champions League, UEFA Europa League",RB,Defender,NED,23,50.47,660,7,7.21
Luuk de Jong,PSV Eindhoven,UEFA Champions League,AM,Forward,NED,33,50.52,627,7,7.22
Luís Neto,Sporting CP,UEFA Europa League,CB,Defender,POR,35,13.93,101,2,6.96
Lyle Foster,Burnley,English Premier League,AM,Forward,RSA,23,160.74,1899,24,6.7
Lázaro,Almería,Spanish La Liga,LW,Forward,BRA,21,89.26,285,14,6.38
Léo Baptistão,Almería,Spanish La Liga,AM,Forward,BRA,31,204.05,1837,32,6.38
Léo Leroy,Montpellier,French Ligue 1,CM,Midfielder,FRA,24,127.92,499,21,6.09
Lóránd Pászka,Ferencváros,UEFA Europa Conference League,LB,Defender,HUN,27,5.25,9,1,5.25
M'Bala Nzola,Fiorentina,"Italian Serie A, UEFA Europa Conference League",AM,Forward,ANG,27,264.26,1883,42,6.29
M'Baye Niang,Empoli,Italian Serie A,AM,Forward,SEN,29,89.67,708,14,6.4
Maciej Rosołek,Legia Warsaw,UEFA Europa Conference League,LW,Forward,POL,22,45.54,161,8,5.69
Mads Bidstrup,RB Salzburg,UEFA Champions League,DM,Midfielder,DEN,22,42.93,494,6,7.16
Mads Hansen,Nordsjælland,UEFA Europa Conference League,RW,Forward,DEN,21,6.34,18,1,6.34
Mads Juel Andersen,Luton Town,English Premier League,CB,Defender,DEN,25,49.85,400,8,6.23
Mads Mikkelsen,KÍ,UEFA Europa Conference League,LM,Forward,FRO,23,28.59,184,5,5.72
Mads Pedersen,Augsburg,German Bundesliga,LB,Defender,DEN,27,175.13,1786,27,6.49
Mads Roerslev,Brentford,English Premier League,WB,Defender,DEN,24,218.12,1985,34,6.42
Maghnes Akliouche,Monaco,French Ligue 1,AM,Forward,FRA,22,185.81,1613,28,6.64
Magnus Grødem,Molde,UEFA Europa League,CM,Midfielder,NOR,25,29.55,142,5,5.91
Magnus Mattsson,FC Copenhagen,UEFA Champions League,AM,Forward,DEN,25,14.83,113,2,7.42
Magnus Wolff Eikrem,Molde,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,NOR,33,47.25,480,7,6.75
Magomed Ozdoyev,PAOK,UEFA Europa Conference League,DM,Midfielder,RUS,31,58.4,476,10,5.84
Mahamadou Diawara,Lyon,French Ligue 1,CM,Midfielder,FRA,19,67.88,358,11,6.17
Mahamadou Nagida,Rennes,"French Ligue 1, UEFA Europa League",WB,Midfielder,CMR,18,38.74,219,6,6.46
Mahamadou Susoho,Manchester City,UEFA Champions League,DM,Midfielder,ESP,18,6.95,15,1,6.95
Mahdi Camara,Brest,French Ligue 1,AM,Forward,FRA,25,208.35,2020,32,6.51
Mahir Madatov,Dinamo Zagreb,UEFA Europa Conference League,AM,Forward,AZE,26,23.23,209,4,5.81
Mahmoud Dahoud,"Brighton, Stuttgart","English Premier League, German Bundesliga, UEFA Europa League",CM,Midfielder,GER,28,162.92,837,26,6.27
Mahmoud Jaber,Maccabi Haifa,UEFA Europa League,CM,Midfielder,ISR,24,36.68,392,6,6.11
Mahmut Kücüksahin,Augsburg,German Bundesliga,RM,Midfielder,NAN,20,5.85,1,1,5.85
Makana Baku,Legia Warsaw,UEFA Europa Conference League,RM,Midfielder,GER,25,4.82,1,1,4.82
Makoto Hasebe,Eint Frankfurt,"German Bundesliga, UEFA Europa Conference League",CB,Midfielder,JPN,40,66.97,344,11,6.09
Maks Ebonh,Astana FK,UEFA Europa Conference League,CM,Midfielder,BLR,24,24.54,294,4,6.14
Maksim Medvedev,Qarabağ,UEFA Europa League,CB,Defender,AZE,34,17.07,113,3,5.69
Maksym Talovierov,LASK,UEFA Europa League,CB,Defender,UKR,23,32.05,405,5,6.41
Malick Fofana,"Gent, Lyon","French Ligue 1, UEFA Europa Conference League",LW,Forward,BEL,19,142.59,927,23,6.2
Malick Mbaye,Metz,French Ligue 1,RM,Forward,SEN,19,30.61,153,5,6.12
Malick Thiaw,Milan,"Italian Serie A, UEFA Champions League, UEFA Europa League",CB,Defender,GER,22,194.28,2161,30,6.48
Malik Abubakari,Slovan Bratislava,UEFA Europa Conference League,AM,Midfielder,GHA,23,17.17,13,3,5.72
Malik Tillman,PSV Eindhoven,UEFA Champions League,RM,Forward,USA,21,57.84,505,8,7.23
Malo Gusto,Chelsea,English Premier League,RB,Defender,FRA,21,189.29,1751,27,7.01
Mama Samba Baldé,Lyon,French Ligue 1,AM,Forward,GNB,28,127.95,551,20,6.4
Mamadou Coulibaly,Monaco,French Ligue 1,LM,Defender,FRA,20,29.6,118,5,5.92
Mamadou Coulibaly,Salernitana,Italian Serie A,WB,Midfielder,SEN,24,5.52,3,1,5.52
Mamadou Diakhon,Reims,French Ligue 1,LW,Forward,FRA,18,64.47,209,11,5.86
Mamadou Mbaye,Cádiz,Spanish La Liga,CB,Defender,SEN,25,25.37,288,4,6.34
Mamadou Sakho,Montpellier,French Ligue 1,LB,Defender,FRA,33,7.05,7,1,7.05
Mamadou Sarr,Lyon,French Ligue 1,CB,Defender,FRA,18,5.25,8,1,5.25
Mamadou Sylla,Alavés,Spanish La Liga,AM,Forward,SEN,29,12.02,18,2,6.01
Mamady Bangré,Toulouse,French Ligue 1,RW,Forward,BFA,22,50.51,101,8,6.31
Mandela Keita,Antwerp,UEFA Champions League,CM,Midfielder,BEL,21,21.29,262,3,7.1
Manor Solomon,Tottenham,English Premier League,LW,Forward,ISR,24,33.99,199,5,6.8
Manprit Sarkaria,Sturm Graz,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,AUT,27,57.01,543,9,6.33
Manu Bueno,Sevilla,Spanish La Liga,CM,Midfielder,ESP,19,25.66,117,4,6.42
Manu Koné,Gladbach,German Bundesliga,CM,Midfielder,FRA,23,141.79,1561,22,6.44
Manu Morlanes,Mallorca,Spanish La Liga,CM,Midfielder,ESP,25,234.71,1615,35,6.71
Manu Sánchez,Celta Vigo,Spanish La Liga,LB,Defender,ESP,23,174.98,1775,26,6.73
Manu Trigueros,Villarreal,"Spanish La Liga, UEFA Europa League",AM,Forward,ESP,32,123.35,680,19,6.49
Manuel Akanji,Manchester City,"English Premier League, UEFA Champions League",CB,Defender,SUI,28,257.76,3176,38,6.78
Manuel Gulde,Freiburg,"German Bundesliga, UEFA Europa League",CB,Defender,GER,33,215.05,2668,35,6.14
Manuel Lazzari,Lazio,"Italian Serie A, UEFA Champions League",RB,Defender,ITA,30,202.14,2096,31,6.52
Manuel Locatelli,Juventus,Italian Serie A,CM,Midfielder,ITA,26,236.25,3008,36,6.56
Manuel Ugarte Ribeiro,Paris S-G,"French Ligue 1, UEFA Champions League",CM,Midfielder,URU,23,222.8,2323,33,6.75
Maor Kandil,Maccabi Haifa,"UEFA Europa Conference League, UEFA Europa League",RB,Defender,ISR,30,37.51,364,6,6.25
Marash Kumbulla,Sassuolo,Italian Serie A,CB,Defender,ALB,24,39.16,362,7,5.59
Marc Bartra,Betis,"Spanish La Liga, UEFA Europa League",CB,Defender,ESP,32,26.46,315,4,6.62
Marc Cardona,Las Palmas,Spanish La Liga,AM,Forward,ESP,28,169.14,737,26,6.51
Marc Casado,Barcelona,"Spanish La Liga, UEFA Champions League",RM,Midfielder,ESP,20,27.52,39,4,6.88
Marc Cucurella,Chelsea,English Premier League,LB,Defender,ESP,25,148.69,1782,21,7.08
Marc Gual,Legia Warsaw,UEFA Europa Conference League,AM,Forward,ESP,27,41.38,349,7,5.91
Marc Guiu,Barcelona,"Spanish La Liga, UEFA Champions League",AM,Forward,ESP,18,33.58,109,5,6.72
Marc Guéhi,Crystal Palace,English Premier League,CB,Defender,ENG,23,165.51,2021,25,6.62
Marc Pubill,Almería,Spanish La Liga,RB,Defender,ESP,20,157.45,1883,23,6.85
Marc Roca,Betis,"Spanish La Liga, UEFA Europa Conference League, UEFA Europa League",DM,Midfielder,ESP,27,229.83,2642,34,6.76
Marcel Ratnik,Olimpija,UEFA Europa Conference League,CB,Defender,SVN,19,35.73,540,6,5.96
Marcel Sabitzer,Dortmund,"German Bundesliga, UEFA Champions League",DM,Midfielder,AUT,30,248.02,2889,37,6.7
Marciano Tchami,Almería,Spanish La Liga,AM,Forward,GNB,19,35.81,43,6,5.97
Marcin Cebula,Raków,UEFA Europa League,LW,Forward,POL,28,37.97,294,6,6.33
Marcin Listkowski,Lecce,Italian Serie A,LW,Forward,POL,25,5.86,8,1,5.86
Marco Asensio,Paris S-G,"French Ligue 1, UEFA Champions League",AM,Forward,ESP,28,166.47,1237,25,6.66
Marco Brescianini,Frosinone,Italian Serie A,CM,Midfielder,ITA,24,221.67,2321,36,6.16
Marco Burch,Legia Warsaw,UEFA Europa Conference League,CB,Defender,SUI,23,5.46,45,1,5.46
Marco Djuricin,Spartak Trnava,UEFA Europa Conference League,AM,Forward,AUT,31,11.88,35,2,5.94
Marco Friedl,Werder Bremen,German Bundesliga,CB,Defender,AUT,26,160.61,2197,25,6.42
Marco Mancosu,Cagliari,Italian Serie A,AM,Forward,ITA,35,36.74,156,6,6.12
Marco Palestra,Atalanta,UEFA Europa League,RM,Midfielder,ITA,18,5.95,7,1,5.95
Marco Pellegrino,"Milan, Salernitana",Italian Serie A,CB,Defender,ARG,21,67.02,613,11,6.09
Marco Reus,Dortmund,"German Bundesliga, UEFA Champions League",AM,Forward,GER,35,261.17,2088,39,6.7
Marco Richter,Mainz 05,German Bundesliga,AM,Forward,GER,26,127.16,717,20,6.36
Marcos Acuña,Sevilla,"Spanish La Liga, UEFA Champions League",LB,Defender,ARG,32,162.0,1490,24,6.75
Marcos Alonso,Barcelona,"Spanish La Liga, UEFA Champions League",LB,Defender,ESP,33,54.57,391,8,6.82
Marcos Antônio,PAOK,UEFA Europa Conference League,DM,Midfielder,BRA,23,5.43,20,1,5.43
Marcos Leonardo,Benfica,UEFA Europa League,AM,Forward,BRA,20,24.44,95,4,6.11
Marcos Llorente,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CM,Midfielder,ESP,29,311.87,3213,46,6.78
Marcos López,Feyenoord,UEFA Champions League,RB,Defender,PER,23,7.2,45,1,7.2
Marcos Peña,Almería,Spanish La Liga,DM,Midfielder,ESP,19,44.1,441,7,6.3
Marcos Senesi,Bournemouth,English Premier League,CB,Defender,ARG,27,206.54,2242,31,6.66
Marcus Coco,Nantes,French Ligue 1,RB,Defender,FRA,27,175.31,1481,28,6.26
Marcus Edwards,Sporting CP,UEFA Europa League,AM,Forward,ENG,25,67.18,591,10,6.72
Marcus Ingvartsen,Nordsjælland,UEFA Europa Conference League,AM,Forward,DEN,27,31.21,420,5,6.24
Marcus Müller,Mainz 05,German Bundesliga,DM,Midfielder,GER,21,5.53,18,1,5.53
Marcus Pedersen,Sassuolo,Italian Serie A,RB,Defender,NOR,23,172.16,1613,28,6.15
Marcus Rashford,Manchester Utd,"English Premier League, UEFA Champions League",LW,Forward,ENG,26,251.77,2559,37,6.8
Marcus Tavernier,Bournemouth,English Premier League,LW,Forward,ENG,25,203.87,2118,30,6.8
Marcus Thuram,Inter,"Italian Serie A, UEFA Champions League",AM,Forward,FRA,26,290.3,3144,43,6.75
Marcão,Sevilla,Spanish La Liga,CB,Defender,BRA,27,43.92,355,7,6.27
Marek Ujlaky,Spartak Trnava,UEFA Europa Conference League,RB,Defender,SVK,20,4.59,11,1,4.59
Mariano,Sevilla,"Spanish La Liga, UEFA Champions League",AM,Forward,DOM,30,77.04,307,12,6.42
Marin Ljubicic,LASK,UEFA Europa League,RW,Forward,CRO,21,36.16,365,6,6.03
Marin Pongračić,Lecce,Italian Serie A,CB,Defender,CRO,26,227.67,3219,36,6.32
Marin Tomasov,Astana FK,UEFA Europa Conference League,AM,Forward,CRO,36,36.48,400,6,6.08
Mario Dominguez,Valencia,Spanish La Liga,AM,Forward,ESP,19,18.2,25,3,6.07
Mario Dorgeless,Nordsjælland,UEFA Europa Conference League,RM,Midfielder,CIV,19,24.5,180,4,6.12
Mario Gila,Lazio,"Italian Serie A, UEFA Champions League",CB,Defender,ESP,23,164.63,2159,25,6.59
Mario Götze,Eint Frankfurt,"German Bundesliga, UEFA Europa Conference League",CM,Midfielder,GER,31,238.21,2537,37,6.44
Mario Hermoso,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CB,Defender,ESP,28,269.79,3374,40,6.74
Mario Lemina,Wolves,English Premier League,CM,Midfielder,GAB,30,234.3,2968,35,6.69
Mario Martín,Real Madrid,Spanish La Liga,AM,Forward,ESP,20,12.98,18,2,6.49
Mario Pašalić,Atalanta,"Italian Serie A, UEFA Europa League",AM,Forward,CRO,29,291.26,2496,45,6.47
Mario Tičinović,Zrinjski Mostar,UEFA Europa Conference League,LB,Defender,CRO,32,17.53,210,3,5.84
Mario Čuže,Zrinjski Mostar,UEFA Europa Conference League,LW,Forward,CRO,24,33.6,430,6,5.6
Marius Bülter,Hoffenheim,German Bundesliga,WB,Forward,GER,31,189.0,1351,30,6.3
Marius Lode,Bodø/Glimt,UEFA Europa Conference League,CB,Defender,NOR,30,6.3,90,1,6.3
Marius Wolf,Dortmund,"German Bundesliga, UEFA Champions League",RB,Defender,GER,28,181.84,1451,28,6.49
Mariusz Stępiński,Aris Limassol FC,UEFA Europa League,AM,Forward,POL,28,36.69,67,6,6.11
Mark McKenzie,Genk,UEFA Europa Conference League,CB,Defender,USA,24,24.82,360,4,6.2
Mark O'Mahony,Brighton,English Premier League,AM,Forward,IRL,19,18.07,63,3,6.02
Mark Uth,Köln,German Bundesliga,AM,Forward,GER,32,69.51,373,11,6.32
Marko Arnautović,Inter,"Italian Serie A, UEFA Champions League",AM,Forward,AUT,35,198.06,993,31,6.39
Marko Brest,Olimpija,UEFA Europa Conference League,LM,Forward,SVN,21,28.24,238,5,5.65
Marko Bulat,Dinamo Zagreb,UEFA Europa Conference League,DM,Midfielder,CRO,22,41.25,426,7,5.89
Marko Docić,Čukarički,UEFA Europa Conference League,CM,Midfielder,SRB,30,17.68,198,3,5.89
Marko Grujić,Porto,UEFA Champions League,CM,Midfielder,SRB,27,20.22,50,3,6.74
Marko Janković,Qarabağ,UEFA Europa League,DM,Midfielder,MNE,28,67.07,901,10,6.71
Marko Mijailović,Olimpija,UEFA Europa Conference League,CB,Defender,SRB,26,11.65,64,2,5.82
Marko Milovanović,Almería,Spanish La Liga,AM,Forward,SRB,20,68.69,308,11,6.24
Marko Mladenović,Eint Frankfurt,German Bundesliga,DM,Midfielder,SRB,19,5.76,6,1,5.76
Marko Rakonjac,TSC,UEFA Europa League,AM,Forward,MNE,23,23.68,225,4,5.92
Marko Stamenic,Red Star,UEFA Champions League,CM,Midfielder,NZL,21,27.97,296,4,6.99
Marko Tolić,Slovan Bratislava,UEFA Europa Conference League,LW,Forward,CRO,27,36.15,154,6,6.02
Marko Vešović,Qarabağ,UEFA Europa League,RB,Defender,MNE,32,38.43,510,6,6.4
Markus Andreas Kaasa,Molde,"UEFA Europa Conference League, UEFA Europa League",CM,Midfielder,NOR,26,55.97,699,9,6.22
