Player,Team,League,Position,General Position,Nationality,Age,Rating,Minutes,Matches,Average Rating
Mats Wieffer,Brighton,English Premier League,RB,Defender,NED,25,41.44,374,6,6.91
Matt Doherty,Wolves,English Premier League,CB,Defender,IRL,33,26.31,291,4,6.58
Matt Healy,"Shamrock Rov, Shamrock Rovers",UEFA Europa Conference League,CM,Midfielder,IRL,23,11.85,166,2,5.92
Matt O'Riley,"Brighton, Marseille","English Premier League, French Ligue 1, UEFA Champions League",AM,Midfielder,DEN,24,67.69,718,10,6.77
Matte Smets,Genk,UEFA Europa League,CB,Defender,BEL,21,19.52,270,3,6.51
Matteo Bianchetti,Cremonese,Italian Serie A,CB,Defender,ITA,32,43.9,577,7,6.27
Matteo Cancellieri,Lazio,Italian Serie A,RW,Forward,ITA,23,37.75,410,6,6.29
Matteo Darmian,Inter,"Italian Serie A, UEFA Champions League",WB,Midfielder,ITA,35,12.25,29,2,6.12
Matteo Gabbia,Milan,Italian Serie A,CB,Defender,ITA,25,42.35,630,7,6.05
Matteo Palma,Udinese,Italian Serie A,CB,Defender,GER,17,6.52,45,1,6.52
Matteo Politano,Napoli,"Italian Serie A, UEFA Champions League",RM,Midfielder,ITA,32,68.84,660,10,6.88
Matteo Prati,Cagliari,Italian Serie A,CM,Midfielder,ITA,21,42.43,476,7,6.06
Matteo Ruggeri,Atlético Madrid,"Spanish La Liga, UEFA Champions League",LB,Defender,ITA,23,54.41,402,8,6.8
Matthias Ginter,Freiburg,"German Bundesliga, UEFA Europa League",CB,Defender,GER,31,63.34,900,10,6.33
Matthias Seidl,Rapid Wien,UEFA Europa Conference League,CM,Midfielder,AUT,24,6.28,84,1,6.28
Matthieu Udol,Lens,French Ligue 1,WB,Midfielder,FRA,29,51.79,709,8,6.47
Matthijs de Ligt,Manchester Utd,English Premier League,CB,Defender,NED,26,51.83,720,8,6.48
Matthis Abline,Nantes,French Ligue 1,LM,Midfielder,FRA,22,51.07,535,8,6.38
Mattia Felici,Cagliari,Italian Serie A,LM,Midfielder,ITA,24,30.74,179,5,6.15
Mattia Viti,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CB,Defender,ITA,23,23.28,150,4,5.82
Mattia Zaccagni,Lazio,Italian Serie A,LW,Forward,ITA,30,37.96,500,6,6.33
Mattias Svanberg,Wolfsburg,German Bundesliga,AM,Forward,SWE,26,37.2,293,6,6.2
Matty Cash,Aston Villa,"English Premier League, UEFA Europa League",RB,Defender,POL,28,73.09,896,11,6.64
Mattéo Guendouzi,Lazio,Italian Serie A,RM,Midfielder,FRA,26,32.66,438,5,6.53
Mattéo Tramoni,Pisa,Italian Serie A,AM,Forward,FRA,25,44.14,369,7,6.31
Matìas Soulé,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,ARG,22,69.29,796,10,6.93
Matías Vecino,Lazio,Italian Serie A,LM,Midfielder,URU,34,6.22,16,1,6.22
Matěj Vydra,Viktoria Plzeň,UEFA Europa League,AM,Forward,CZE,33,12.74,152,2,6.37
Maurice Malone,Sturm Graz,UEFA Europa League,AM,Forward,GER,25,18.95,189,3,6.32
Maurits Kjærgaard,RB Salzburg,UEFA Europa League,LM,Midfielder,DEN,22,18.21,178,3,6.07
Mauro Arambarri,Getafe,Spanish La Liga,CM,Midfielder,URU,30,58.08,789,9,6.45
Mauro Icardi,Galatasaray,UEFA Champions League,AM,Forward,ARG,32,19.67,73,3,6.56
Mauro Júnior,PSV Eindhoven,UEFA Champions League,DM,Defender,BRA,26,15.33,180,2,7.66
Max Aarons,Rangers,UEFA Europa League,RB,Defender,ENG,25,6.97,45,1,6.97
Max Dowman,Arsenal,English Premier League,RW,Forward,ENG,15,13.37,29,2,6.68
Max Kilman,West Ham,English Premier League,CB,Defender,ENG,28,51.96,720,8,6.5
Max Moerstedt,Hoffenheim,German Bundesliga,RW,Forward,GER,0,18.19,65,3,6.06
Max Moerstedt,Hoffenheim,German Bundesliga,RW,Forward,GER,19,5.5,15,1,5.5
Max Rosenfelder,Freiburg,"German Bundesliga, UEFA Europa League",RB,Defender,GER,22,11.04,22,2,5.52
Maxence Caqueret,Como,Italian Serie A,AM,Forward,FRA,25,31.92,198,5,6.38
Maxence Lacroix,Crystal Palace,"English Premier League, UEFA Europa Conference League",CB,Defender,FRA,25,66.19,900,10,6.62
Maxim De Cuyper,Brighton,English Premier League,LB,Defender,BEL,24,45.73,350,7,6.53
Maxim Dekker,AZ Alkmaar,UEFA Europa Conference League,CB,Defender,NED,21,5.88,90,1,5.88
Maxim Leitsch,Mainz 05,German Bundesliga,CB,Defender,GER,27,11.58,73,2,5.79
Maxima Goffi,Lille,"French Ligue 1, UEFA Europa League",CB,Defender,FRA,17,13.22,129,2,6.61
Maxime Colin,Metz,French Ligue 1,CB,Defender,FRA,33,17.68,167,3,5.89
Maxime Estève,Burnley,English Premier League,CB,Defender,FRA,23,50.39,711,8,6.3
Maxime Lopez,Paris FC,French Ligue 1,RM,Midfielder,FRA,27,54.74,720,8,6.84
Maximilian Arnold,Wolfsburg,German Bundesliga,DM,Midfielder,GER,31,38.4,540,6,6.4
Maximilian Beier,Dortmund,"German Bundesliga, UEFA Champions League",AM,Forward,GER,23,59.57,557,9,6.62
Maximilian Eggestein,Freiburg,"German Bundesliga, UEFA Europa League",DM,Midfielder,GER,28,63.87,900,10,6.39
Maximilian Mittelstädt,Stuttgart,"German Bundesliga, UEFA Europa League",LB,Defender,GER,28,68.19,787,10,6.82
Maximiliano Araújo,Sporting CP,UEFA Champions League,LB,Defender,URU,25,21.18,244,3,7.06
Maxwel Cornet,Genoa,Italian Serie A,RW,Forward,CIV,29,6.5,10,1,6.5
Mayckel Lahdo,Nantes,French Ligue 1,RM,Midfielder,SWE,22,24.66,226,4,6.16
Mbwana Samatta,Le Havre,French Ligue 1,AM,Forward,TAN,32,43.58,453,7,6.23
Medon Berisha,Lecce,Italian Serie A,LM,Midfielder,ALB,21,33.18,348,5,6.64
Mees de Wit,AZ Alkmaar,UEFA Europa Conference League,LB,Defender,NED,27,12.33,180,2,6.16
Mehdi Léris,Pisa,Italian Serie A,WB,Midfielder,ALG,27,37.64,320,6,6.27
Mehdi Taremi,Olympiacos,UEFA Champions League,AM,Forward,IRN,33,20.12,87,3,6.71
Melle Meulensteen,Go Ahead Eag,UEFA Europa League,CB,Defender,NED,26,18.34,269,3,6.11
Melvin Bard,Nice,"French Ligue 1, UEFA Europa League",WB,Midfielder,FRA,24,70.57,934,11,6.42
Memija Kerim,Zrinjski Mostar,UEFA Europa Conference League,LB,Defender,BIH,29,6.0,86,1,6.0
Merchas Doski,Viktoria Plzeň,UEFA Europa League,LM,Midfielder,IRQ,25,13.56,146,2,6.78
Merlin Hadzi,Ħamrun Spartans FC,UEFA Europa Conference League,RW,Forward,SUI,27,5.7,63,1,5.7
Merlin Röhl,"Everton, Freiburg","English Premier League, German Bundesliga",AM,Forward,GER,23,25.24,112,4,6.31
Mert Kömür,Augsburg,German Bundesliga,AM,Forward,GER,20,47.0,557,7,6.71
Merveille Ndockyt,Rijeka,UEFA Europa Conference League,LM,Midfielder,CGO,27,5.59,6,1,5.59
Metinho,Basel,UEFA Europa League,CM,Midfielder,BRA,22,12.95,135,2,6.48
Mexx Meerdink,AZ Alkmaar,UEFA Europa Conference League,AM,Forward,NED,22,5.94,63,1,5.94
Michael Ameyaw,Raków,UEFA Europa Conference League,RM,Midfielder,POL,25,12.91,173,2,6.46
Michael Amir Murillo,Marseille,"French Ligue 1, UEFA Champions League",RB,Defender,PAN,29,71.72,555,11,6.52
Michael Folorunsho,Cagliari,Italian Serie A,CM,Midfielder,ITA,27,42.33,606,7,6.05
Michael Kayode,Brentford,English Premier League,RB,Defender,ITA,21,53.32,706,8,6.66
Michael Keane,Everton,English Premier League,CB,Defender,ENG,32,51.4,694,8,6.42
Michael Noonan,"Shamrock Rov, Shamrock Rovers",UEFA Europa Conference League,AM,Forward,IRL,17,11.19,39,2,5.6
Michael Olise,Bayern Munich,"German Bundesliga, UEFA Champions League",RW,Forward,FRA,23,73.11,809,10,7.31
Michal Beran,Sigma Olomouc,UEFA Europa Conference League,DM,Midfielder,CZE,25,12.38,180,2,6.19
Michal Sadílek,Slavia Prague,UEFA Champions League,AM,Forward,CZE,26,20.8,164,3,6.93
Michał Gurgul,Lech Poznań,UEFA Europa Conference League,LB,Defender,POL,19,6.18,90,1,6.18
Michel Aebischer,Pisa,Italian Serie A,CM,Midfielder,SUI,28,38.86,494,6,6.48
Michel Mboula,Metz,French Ligue 1,CB,Defender,GAB,22,18.93,175,3,6.31
Michel Ndary Adopo,Cagliari,Italian Serie A,CM,Midfielder,FRA,25,43.47,593,7,6.21
Michel-Ange Balikwisha,Celtic,UEFA Europa League,LW,Forward,BEL,24,12.01,27,2,6.0
Michele Collocolo,Cremonese,Italian Serie A,CM,Midfielder,ITA,25,24.01,285,4,6.0
Michy Batshuayi,Eint Frankfurt,"German Bundesliga, UEFA Champions League",AM,Forward,BEL,31,24.64,57,4,6.16
Micky van de Ven,Tottenham,"English Premier League, UEFA Champions League",CB,Defender,NED,24,74.99,979,11,6.82
Miguel Gutiérrez,Napoli,"Italian Serie A, UEFA Champions League",LB,Defender,ESP,24,24.76,213,4,6.19
Miguel Rodríguez,Utrecht,UEFA Europa League,RW,Forward,ESP,22,18.8,252,3,6.27
Miguel Román,Celta Vigo,"Spanish La Liga, UEFA Europa League",CM,Midfielder,ESP,22,20.2,249,3,6.73
Miguel Ángel Rubio,Espanyol,Spanish La Liga,CB,Defender,ESP,27,24.17,128,4,6.04
Miha Zajc,Dinamo Zagreb,UEFA Europa League,CM,Midfielder,SVN,31,19.33,238,3,6.44
Mihai Lixandru,FCSB,UEFA Europa League,CB,Defender,ROU,24,6.18,90,1,6.18
Mihai Popescu,FCSB,UEFA Europa League,CB,Defender,ROU,32,12.18,180,2,6.09
Mihailo Ristić,Celta Vigo,Spanish La Liga,CB,Defender,SRB,29,19.76,191,3,6.59
Mijat Gaćinović,AEK Athens,UEFA Europa Conference League,LB,Defender,SRB,30,11.51,27,2,5.76
Mika Biereth,Monaco,"French Ligue 1, UEFA Champions League",AM,Forward,DEN,22,70.66,571,11,6.42
Mika Godts,Ajax,UEFA Champions League,LW,Forward,BEL,20,21.56,241,3,7.19
Mikael Ellertsson,Genoa,Italian Serie A,RW,Forward,ISL,23,42.13,524,7,6.02
Mikael Ishak,Lech Poznań,UEFA Europa Conference League,AM,Forward,SWE,32,12.52,101,2,6.26
Mikayil Ngor Faye,"Cremonese, Rennes","French Ligue 1, Italian Serie A",CB,Defender,SEN,21,12.0,41,2,6.0
Mike Eerdhuijzen,Utrecht,UEFA Europa League,CB,Defender,NED,25,6.39,2,1,6.39
Mike van der Hoorn,Utrecht,UEFA Europa League,CB,Defender,NED,33,19.42,259,3,6.47
Mikel Goti,Real Sociedad,Spanish La Liga,AM,Forward,ESP,23,6.86,56,1,6.86
Mikel Jauregizar,Athletic Club,"Spanish La Liga, UEFA Champions League",DM,Midfielder,ESP,21,82.62,1025,12,6.89
Mikel Krüger-Johnsen,Midtjylland,UEFA Europa League,AM,Forward,DEN,19,5.47,19,1,5.47
Mikel Merino,Arsenal,"English Premier League, UEFA Champions League",RM,Midfielder,ESP,29,68.19,428,10,6.82
Mikel Oyarzabal,Real Sociedad,Spanish La Liga,AM,Forward,ESP,28,63.25,778,9,7.03
Mikel Vesga,Athletic Club,"Spanish La Liga, UEFA Champions League",DM,Midfielder,ESP,32,59.38,243,9,6.6
Mikey Moore,Rangers,UEFA Europa League,RW,Forward,ENG,18,18.26,92,3,6.09
Mikkel Damsgaard,Brentford,English Premier League,AM,Forward,DEN,25,41.05,488,6,6.84
Mikkel Kaufmann,Heidenheim,German Bundesliga,AM,Forward,DEN,24,42.87,362,7,6.12
Mikkel Rygaard Jensen,Häcken,UEFA Europa Conference League,AM,Forward,DEN,34,12.69,164,2,6.35
Milan Havel,Viktoria Plzeň,UEFA Europa League,RB,Defender,CZE,31,11.86,34,2,5.93
Milan Mbeng,Shelbourne FC,UEFA Europa Conference League,RB,Defender,FRA,23,11.62,180,2,5.81
Milan Smit,Go Ahead Eag,UEFA Europa League,AM,Forward,NED,22,18.86,224,3,6.29
Milan Đurić,Parma,Italian Serie A,AM,Forward,BIH,35,30.79,23,5,6.16
Milan Škriniar,Fenerbahçe,UEFA Europa League,CB,Defender,SVK,30,19.51,270,3,6.5
Mileta Rajovic,Legia Warsaw,UEFA Europa Conference League,AM,Forward,DEN,26,11.58,86,2,5.79
Miliano Jonathans,Utrecht,UEFA Europa League,RW,Forward,IDN,21,6.09,18,1,6.09
Milos Kerkez,Liverpool,"English Premier League, UEFA Champions League",LB,Defender,HUN,21,67.72,695,10,6.77
Milot Avdyli,NK Celje,UEFA Europa Conference League,AM,Forward,KVX,23,12.77,48,2,6.38
Miloš Pantović,Panathinaikos,UEFA Europa League,RW,Forward,SRB,23,5.51,22,1,5.51
Miloš Veljković,Red Star,UEFA Europa League,CB,Defender,SRB,30,12.2,180,2,6.1
Milson,Red Star,UEFA Europa League,LW,Forward,ANG,26,19.19,97,3,6.4
Mipo Odubeko,Shelbourne FC,UEFA Europa Conference League,AM,Forward,IRL,23,11.78,133,2,5.89
Mirko Ivanić,Red Star,UEFA Europa League,LW,Forward,MNE,32,18.87,259,3,6.29
Miro Muheim,Hamburger SV,German Bundesliga,LM,Midfielder,SUI,27,47.89,622,7,6.84
Mislav Oršić,Pafos FC,UEFA Champions League,LM,Midfielder,CRO,32,21.09,226,3,7.03
Mladen Devetak,Rijeka,UEFA Europa Conference League,CB,Defender,SRB,26,5.6,90,1,5.6
Mohamed Ali Cho,Nice,"French Ligue 1, UEFA Europa League",RW,Forward,FRA,21,44.5,290,7,6.36
Mohamed Aly Camara,Maccabi Tel Aviv,UEFA Europa League,CB,Defender,GUI,28,18.81,270,3,6.27
Mohamed Amine Sbai,Angers,French Ligue 1,LW,Forward,FRA,24,6.79,70,1,6.79
Mohamed Amoura,Wolfsburg,German Bundesliga,AM,Forward,ALG,25,45.92,400,7,6.56
Mohamed Bamba,Lorient,French Ligue 1,AM,Forward,CIV,23,47.52,405,8,5.94
Mohamed Camara,PAOK,UEFA Europa League,DM,Midfielder,GUI,28,18.0,109,3,6.0
Mohamed Diomandé,Rangers,UEFA Europa League,AM,Forward,CIV,23,6.34,40,1,6.34
Mohamed Elyounoussi,FC Copenhagen,UEFA Champions League,AM,Forward,NOR,31,14.84,180,2,7.42
Mohamed Kaba,Lecce,Italian Serie A,RM,Midfielder,FRA,23,24.85,142,4,6.21
Mohamed Lamine Diaby,Raków,UEFA Europa Conference League,RW,Forward,FRA,24,11.57,76,2,5.78
Mohamed Meité,Rennes,French Ligue 1,AM,Forward,FRA,18,43.38,157,7,6.2
Mohamed Salah,Liverpool,"English Premier League, UEFA Champions League",RW,Forward,EGY,33,75.58,849,11,6.87
Mohamed Touré,KuPS,UEFA Europa Conference League,AM,Forward,GUI,19,12.18,101,2,6.09
Mohammed Kudus,Tottenham,"English Premier League, UEFA Champions League",RW,Forward,GHA,25,76.65,907,11,6.97
Mohammed Salisu,Monaco,"French Ligue 1, UEFA Champions League",CB,Defender,GHA,26,34.03,442,5,6.81
Moi Gómez,Osasuna,Spanish La Liga,CM,Midfielder,ESP,31,47.79,431,7,6.83
Moise Kean,Fiorentina,Italian Serie A,AM,Forward,ITA,25,43.51,616,7,6.22
Moisés Caicedo,Chelsea,"English Premier League, UEFA Champions League",DM,Midfielder,ECU,23,77.51,903,11,7.05
Mojmir Chytil,Slavia Prague,UEFA Champions League,AM,Forward,CZE,26,14.04,22,2,7.02
Monday Etim,CS U Craiova,UEFA Europa Conference League,AM,Forward,NGA,26,6.15,79,1,6.15
Mons Bassouamina,Pafos FC,UEFA Champions League,AM,Forward,CGO,27,12.11,57,2,6.06
Monsef Bakrar,Dinamo Zagreb,UEFA Europa League,RM,Midfielder,ALG,24,18.75,53,3,6.25
Montassar Talbi,Lorient,French Ligue 1,CB,Defender,TUN,27,48.59,720,8,6.07
Morato,Nott'ham Forest,"English Premier League, UEFA Europa League",CB,Defender,BRA,24,47.55,616,7,6.79
Morgan Bokelé Mputu,Metz,French Ligue 1,LW,Forward,CMR,21,24.69,140,4,6.17
Morgan Gibbs-White,Nott'ham Forest,"English Premier League, UEFA Europa League",AM,Forward,ENG,25,76.4,911,11,6.95
Morgan Guilavogui,Lens,French Ligue 1,AM,Forward,GUI,27,51.46,314,8,6.43
Morgan Poaty,Lausanne-Sport,UEFA Europa Conference League,LB,Defender,CGO,28,11.72,121,2,5.86
Morgan Rogers,Aston Villa,"English Premier League, UEFA Europa League",AM,Forward,ENG,23,73.28,916,11,6.66
Morgan Sanson,Nice,"French Ligue 1, UEFA Europa League",CM,Midfielder,FRA,31,53.9,303,9,5.99
Moris Valinčić,Dinamo Zagreb,UEFA Europa League,RB,Defender,CRO,22,20.18,270,3,6.73
Moritz Broschinski,Basel,UEFA Europa League,AM,Forward,GER,25,18.57,46,3,6.19
Moritz Jenz,Wolfsburg,German Bundesliga,CB,Defender,GER,26,44.58,630,7,6.37
Morten Frendrup,Genoa,Italian Serie A,DM,Midfielder,DEN,24,42.97,588,7,6.14
Morten Hjulmand,Sporting CP,UEFA Champions League,DM,Midfielder,DEN,26,22.63,249,3,7.54
Morten Thorsby,Genoa,Italian Serie A,AM,Forward,NOR,29,17.18,60,3,5.73
Moses Simon,Paris FC,French Ligue 1,LW,Forward,NGA,30,51.57,586,8,6.45
Mostafa Mohamed,Nantes,French Ligue 1,AM,Forward,EGY,27,42.06,551,7,6.01
Mouad El Fanis,Ħamrun Spartans FC,UEFA Europa Conference League,LM,Forward,BEL,21,12.15,42,2,6.08
Mouctar Diakhaby,Valencia,Spanish La Liga,CB,Defender,GUI,28,45.63,453,7,6.52
Moura,Porto,UEFA Europa League,LB,Defender,POR,26,12.7,95,2,6.35
Mourad El Ghezouani,Elche,Spanish La Liga,AM,Forward,MAR,27,12.51,52,2,6.26
Moussa Diarra,Alavés,Spanish La Liga,LB,Defender,MLI,24,19.21,216,3,6.4
Moussa Kounfolo Yeo,RB Salzburg,UEFA Europa League,RM,Midfielder,MLI,21,19.91,183,3,6.64
Moussa Niakhate,Lyon,"French Ligue 1, UEFA Europa League",CB,Defender,SEN,29,73.16,914,11,6.65
Moustapha Mbow,Paris FC,French Ligue 1,CB,Defender,SEN,25,45.31,630,7,6.47
Moïse Bombito,Nice,French Ligue 1,CB,Defender,CAN,25,12.26,145,2,6.13
Muhamed Tijani,Sigma Olomouc,UEFA Europa Conference League,AM,Forward,NGA,25,11.31,47,2,5.65
Muhammed Cham,Slavia Prague,UEFA Champions League,AM,Forward,AUT,25,14.25,21,2,7.12
Muhammed Damar,Hoffenheim,German Bundesliga,RW,Forward,GER,21,31.48,202,5,6.3
Mujaid Sadick,Genk,UEFA Europa League,CB,Defender,ESP,25,19.0,270,3,6.33
Munashe Garan'anga,FC Copenhagen,UEFA Champions League,CB,Defender,ZIM,24,7.31,16,1,7.31
Murillo,Nott'ham Forest,"English Premier League, UEFA Europa League",CB,Defender,BRA,23,44.68,496,7,6.38
Musa Al-Taamari,Rennes,French Ligue 1,AM,Forward,JOR,28,45.02,289,7,6.43
Musa Qurbanlı,Qarabağ,UEFA Champions League,AM,Forward,AZE,23,13.58,2,2,6.79
Mykola Kukharevych,Slovan Bratislava,UEFA Europa Conference League,AM,Forward,UKR,24,6.34,27,1,6.34
Mykola Matviyenko,Shakhtar,UEFA Europa Conference League,CB,Defender,UKR,29,12.41,180,2,6.2
Mykola Mykhailenko,Dynamo Kyiv,UEFA Europa Conference League,DM,Midfielder,UKR,24,6.1,75,1,6.1
Mykola Shaparenko,Dynamo Kyiv,UEFA Europa Conference League,AM,Forward,UKR,26,6.07,80,1,6.07
Myles Lewis-Skelly,Arsenal,"English Premier League, UEFA Champions League",LB,Defender,ENG,19,45.44,267,7,6.49
Myron Boadu,PSV Eindhoven,UEFA Champions League,AM,Forward,NED,24,6.41,6,1,6.41
Máximo Perrone,Como,Italian Serie A,DM,Midfielder,ARG,22,43.83,508,7,6.26
Mërgim Vojvoda,Como,Italian Serie A,RW,Forward,KVX,30,37.54,439,6,6.26
Nabil Bentaleb,Lille,"French Ligue 1, UEFA Europa League",DM,Midfielder,ALG,30,57.53,330,9,6.39
Naby Keïta,Ferencváros,UEFA Europa League,CM,Midfielder,GUI,30,17.93,142,3,5.98
Nacho Vidal,Oviedo,Spanish La Liga,RB,Defender,ESP,30,38.6,439,6,6.43
Nadiem Amiri,Mainz 05,"German Bundesliga, UEFA Europa Conference League",CM,Midfielder,GER,28,54.06,673,8,6.76
Nadir Zortea,Bologna,"Italian Serie A, UEFA Europa League",RB,Defender,ITA,26,43.32,456,7,6.19
Nahuel Estévez,Parma,Italian Serie A,CM,Midfielder,ARG,29,35.97,117,6,6.0
Nahuel Molina,Atlético Madrid,"Spanish La Liga, UEFA Champions League",RB,Defender,ARG,27,40.38,155,6,6.73
Nahuel Tenaglia,Alavés,Spanish La Liga,CB,Defender,ARG,29,50.76,720,8,6.34
Nair Tiknizyan,Red Star,UEFA Europa League,LB,Defender,ARM,26,18.17,261,3,6.06
Nano,Red Imps,UEFA Europa Conference League,LB,Defender,ESP,40,12.22,180,2,6.11
Nardin Mulahusejnović,FC Noah,UEFA Europa Conference League,AM,Forward,BIH,27,12.48,122,2,6.24
Nasser Djiga,Rangers,UEFA Europa League,CB,Defender,BFA,22,6.68,75,1,6.68
Natan,Betis,"Spanish La Liga, UEFA Europa League",CB,Defender,BRA,24,71.39,990,11,6.49
Nathan Aké,Manchester City,"English Premier League, UEFA Champions League",CB,Defender,NED,30,38.12,215,6,6.35
Nathan Butler-Oyedeji,Lausanne-Sport,UEFA Europa Conference League,AM,Forward,ENG,22,11.89,68,2,5.94
Nathan Collins,Brentford,English Premier League,CB,Defender,IRL,24,52.05,720,8,6.51
Nathan Ngoy,Lille,"French Ligue 1, UEFA Europa League",CB,Defender,BEL,22,50.59,675,8,6.32
Nathan Tella,Leverkusen,German Bundesliga,AM,Forward,NGA,26,19.64,251,3,6.55
Nathanaël Saintini,FC Noah,UEFA Europa Conference League,CB,Defender,GLP,25,11.45,180,2,5.72
Nathaniel Brown,Eint Frankfurt,"German Bundesliga, UEFA Champions League",LB,Defender,GER,22,67.02,715,10,6.7
Nathaniel Clyne,Crystal Palace,English Premier League,WB,Midfielder,ENG,34,6.15,5,1,6.15
Nayef Aguerd,"Marseille, West Ham","English Premier League, French Ligue 1, UEFA Champions League",CB,Defender,MAR,29,60.69,810,9,6.74
Nazar Voloshyn,Dynamo Kyiv,UEFA Europa Conference League,CB,Defender,UKR,22,10.94,147,2,5.47
Neco Williams,Nott'ham Forest,"English Premier League, UEFA Europa League",LB,Defender,WAL,24,76.15,990,11,6.92
Neil El Aynaoui,Roma,"Italian Serie A, UEFA Europa League",CM,Midfielder,MAR,24,50.67,366,8,6.33
Nelson Deossa,Betis,"Spanish La Liga, UEFA Europa League",DM,Midfielder,COL,25,19.6,125,3,6.53
Nelson Weiper,Mainz 05,"German Bundesliga, UEFA Europa Conference League",AM,Forward,GER,20,43.05,364,7,6.15
Nemanja Bilbija,Zrinjski Mostar,UEFA Europa Conference League,AM,Forward,BIH,34,12.37,125,2,6.18
Nemanja Gudelj,Sevilla,Spanish La Liga,DM,Midfielder,SRB,33,45.07,437,7,6.44
Nemanja Matić,Sassuolo,Italian Serie A,CM,Midfielder,SRB,37,38.25,531,6,6.38
Nemanja Radonjić,Red Star,UEFA Europa League,RW,Forward,SRB,29,19.26,173,3,6.42
Nenad N. Cvetković,Rapid Wien,UEFA Europa Conference League,CB,Defender,SRB,29,5.93,90,1,5.93
Nene Dorgeles,Fenerbahçe,UEFA Europa League,RW,Forward,MLI,22,19.26,229,3,6.42
Neven Đurasek,Zrinjski Mostar,UEFA Europa Conference League,DM,Midfielder,CRO,27,11.58,153,2,5.79
Newerton,Shakhtar,UEFA Europa Conference League,LM,Midfielder,BRA,20,5.61,32,1,5.61
Ngal'Ayel Mukau,Lille,"French Ligue 1, UEFA Europa League",DM,Midfielder,COD,20,43.59,400,7,6.23
Nhoa Sangui,Paris FC,French Ligue 1,LB,Defender,FRA,19,43.61,333,7,6.23
Niccolò Fortini,Fiorentina,"Italian Serie A, UEFA Europa Conference League",WB,Midfielder,ITA,19,25.3,174,4,6.32
Niccolò Pisilli,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,ITA,21,26.01,111,4,6.5
Nicholas Pierini,Sassuolo,Italian Serie A,LW,Forward,ITA,27,24.01,68,4,6.0
Nicholas Pozo,Red Imps,UEFA Europa Conference League,CM,Midfielder,GIB,20,5.95,30,1,5.95
Nick Viergever,Utrecht,UEFA Europa League,CB,Defender,NED,36,18.48,268,3,6.16
Nick Woltemade,"Newcastle Utd, Stuttgart","English Premier League, German Bundesliga, UEFA Champions League",AM,Forward,GER,23,61.0,667,9,6.78
Nicky Beloko,Lausanne-Sport,UEFA Europa Conference League,DM,Midfielder,SUI,25,11.6,64,2,5.8
Nicky Devlin,Aberdeen,UEFA Europa Conference League,RM,Midfielder,SCO,32,11.75,175,2,5.88
Niclas Eliasson,AEK Athens,UEFA Europa Conference League,RM,Forward,SWE,29,12.83,146,2,6.42
Niclas Füllkrug,West Ham,English Premier League,AM,Forward,GER,32,38.61,380,6,6.44
Nico Elvedi,Gladbach,German Bundesliga,CB,Defender,SUI,29,45.98,630,7,6.57
Nico O’Reilly,Manchester City,"English Premier League, UEFA Champions League",LB,Defender,ENG,20,62.99,657,9,7.0
Nico Schlotterbeck,Dortmund,"German Bundesliga, UEFA Champions League",CB,Defender,GER,25,40.65,471,6,6.78
Nico Williams,Athletic Club,"Spanish La Liga, UEFA Champions League",LW,Forward,ESP,23,42.11,400,6,7.02
Nicola Zalewski,Atalanta,"Italian Serie A, UEFA Champions League",WB,Midfielder,POL,23,33.01,291,5,6.6
Nicolae Stanciu,Genoa,Italian Serie A,AM,Forward,ROU,32,19.28,171,3,6.43
Nicolai Remberg,Hamburger SV,German Bundesliga,CM,Midfielder,GER,25,45.27,630,7,6.47
Nicolas Cozza,Nantes,French Ligue 1,LB,Defender,FRA,26,36.49,440,6,6.08
Nicolas Höfler,Freiburg,"German Bundesliga, UEFA Europa League",DM,Midfielder,GER,35,18.36,53,3,6.12
Nicolas Jackson,Bayern Munich,"German Bundesliga, UEFA Champions League",AM,Forward,SEN,24,53.91,297,8,6.74
Nicolas Pépé,Villarreal,"Spanish La Liga, UEFA Champions League",AM,Forward,CIV,30,86.22,835,12,7.18
Nicolas Raskin,Rangers,UEFA Europa League,DM,Midfielder,BEL,24,19.11,270,3,6.37
Nicolas Seiwald,RB Leipzig,German Bundesliga,CM,Midfielder,AUT,24,44.07,561,7,6.3
Nicolas Vouilloz,Basel,UEFA Europa League,RB,Defender,SUI,24,18.89,168,3,6.3
Nicolas-Gerrit Kühn,Como,Italian Serie A,RW,Forward,GER,25,30.07,212,5,6.01
